Subject,Session,Axis,Run,Plate,S,rxy
P0039,20231114092421,axi,2,2,-1.0575372889803087,0.04278076285996764
P0039,20231115083617,axi,1,0,-1.0574550073060838,-0.01589793180545941
P0039,20231115083617,axi,1,1,-1.0342913327384848,0.006860390465524578
P0039,20231115083617,axi,1,2,-1.0587746994877987,0.026947725002552672
P0039,20231115083617,axi,2,0,-1.056519017362075,-0.021952763836526
P0039,20231115083617,axi,2,1,-1.0384554291867052,-0.00248772534411202
P0039,20231115083617,axi,2,2,-1.0488215243728805,0.022620728409743395
P0039,20231120082751,sag,,0,-0.9742209563220792,0.0033894383547730597
P0039,20231120082751,cor,,0,-1.023132076613575,-0.00232498547377296
P0039,20231120082751,axi,1,0,-1.059862643950097,-0.04275000989693366
P0039,20231120082751,axi,1,1,-1.0544318248165285,-0.005633468582191183
P0039,20231120082751,axi,1,2,-1.061548310650718,0.02721952369898624
P0039,20231120082751,axi,2,0,-1.0630213295596362,-0.03630876295207369
P0039,20231120082751,axi,2,1,-1.0596980715085773,-0.010750317315030202
P0039,20231120082751,axi,2,2,-1.0678795832865084,0.02743518555045641
P0039,20231121075056,sag,,0,-0.9597228487378255,-0.002653754389360094
P0039,20231121075056,cor,,0,-1.002128495536038,-0.014766148058291385
P0039,20231121075056,axi,1,0,-1.057201980902162,-0.023979854710725973
P0039,20231121075056,axi,1,1,-1.0331599570044219,0.010631009043570977
P0039,20231121075056,axi,1,2,-1.0546386851396514,0.041426943978606995
P0039,20231121075056,axi,2,0,-1.057201980902162,-0.023979854710725973
P0039,20231121075056,axi,2,1,-1.0357054397438152,0.00915861186629656
P0039,20231121075056,axi,2,2,-1.0596970575354074,0.0377370330884993
P0039,20231122075040,sag,,0,-0.9751880222653023,-0.005489002161133794
P0039,20231122075040,cor,,0,-1.0045551936841408,0.003247816519674894
P0039,20231122075040,axi,1,0,-1.058737345186863,-0.024734999693686095
P0039,20231122075040,axi,1,1,-1.0404920898203973,-0.018031304941302156
P0039,20231122075040,axi,1,2,-1.0694637426232863,0.03466840298805095
P0039,20231122075040,axi,2,0,-1.0577198658841298,-0.026283280477227635
P0039,20231122075040,axi,2,1,-1.0372676685295756,-0.011898853612563265
P0039,20231122075040,axi,2,2,-1.0659563897218634,0.035726286190601975
P0039,20231127101409,sag,,0,-0.9731869044335298,-0.002023333894823471
P0039,20231127101409,cor,,0,-1.0170651502064958,0.005788832084136395
P0039,20231127101409,axi,1,0,-1.0398269828516469,-0.04345253525991129
P0039,20231127101409,axi,1,1,-1.047376208098283,-0.011317484259906026
P0039,20231127101409,axi,1,2,-1.0529048410576962,0.026254230057469297
P0039,20231127101409,axi,2,0,-1.0513546413161474,-0.04112839533122342
P0039,20231127101409,axi,2,1,-1.0473580529060338,-0.0036970141347854642
P0039,20231127101409,axi,2,2,-1.0555030990154515,0.03465973651398152
P0039,20231129080301,sag,,0,-0.9793818852197143,-0.0006830504103548796
P0039,20231129080301,cor,,0,-1.0107983488049357,-0.0013118956773838196
P0039,20231129080301,axi,1,0,-1.0675630135381564,-0.03741646962170943
P0039,20231129080301,axi,1,1,-1.0396291524734862,0.011186500028446365
P0039,20231129080301,axi,1,2,-1.0613636647442266,0.027540244468815908
P0039,20231129080301,axi,2,0,-1.0664774172088451,-0.036085207469125996
P0039,20231129080301,axi,2,1,-1.0554049431817756,0.00861456153446522
P0039,20231129080301,axi,2,2,-1.0718508004840097,0.0336360837475022
P0039,20231130080454,sag,,0,-0.9827354831567783,-0.0005177366100628869
P0039,20231130080454,cor,,0,-1.0165981111432887,0.0007102198026632152
P0039,20231130080454,axi,1,0,-1.0658237502599495,-0.037459828028013356
P0039,20231130080454,axi,1,1,-1.0541026209872997,0.011565062917801912
P0039,20231130080454,axi,1,2,-1.0678262571554877,0.029559566066840806
P0039,20231130080454,axi,2,0,-1.0714486519610245,-0.03234165358889814
P0039,20231130080454,axi,2,1,-1.0600455022172697,0.011410539634291245
P0039,20231130080454,axi,2,2,-1.070448216624853,0.03233926163053378
P0039,20231201083928,sag,,0,-0.977855115116763,-0.0002584181047801046
P0039,20231201083928,cor,,0,-1.013549833042733,0.0025547094592223633
P0039,20231201083928,axi,1,0,-1.0610213317202015,-0.028220595910818602
P0039,20231201083928,axi,1,1,-1.0654763195587076,0.01649199993970962
P0039,20231201083928,axi,1,2,-1.0603854575556575,0.013860628099711707
P0039,20231201083928,axi,2,0,-1.058163412664923,-0.02642338232334082
P0039,20231201083928,axi,2,1,-1.0655770337356902,0.018292336729504678
P0039,20231201083928,axi,2,2,-1.0585998865258155,0.01593636343907496
P0039,20231204092804,sag,,0,-0.9669983206957325,-0.004050463017226419
P0039,20231204092804,cor,,0,-1.0079760606151031,0.01494826627446931
P0039,20231204092804,axi,1,0,-1.0511102144116995,-0.035031502112776856
P0039,20231204092804,axi,1,1,-1.0290506186669426,-0.01065808337038316
P0039,20231204092804,axi,1,2,-1.058317170152619,0.020267951815783877
P0039,20231204092804,axi,2,0,-1.0466631696504436,-0.0360932097965656
P0039,20231204092804,axi,2,1,-1.0333825071471525,-0.00634347591383911
P0039,20231204092804,axi,2,2,-1.0589575064342065,0.018746885971297436
P0039,20231206081850,sag,,0,-0.9777557240517386,0.0009247839518678261
P0039,20231206081850,cor,,0,-1.017732352905074,0.004795209645798411
P0039,20231206081850,axi,1,0,-1.0645811678586032,-0.03159820167641407
P0039,20231206081850,axi,1,1,-1.062559798414959,0.020070803689739736
P0039,20231206081850,axi,1,2,-1.0581855340973867,0.028207781270321197
P0039,20231206081850,axi,2,0,-1.0614745388598166,-0.03213936277788912
P0039,20231206081850,axi,2,1,-1.0602100746343093,0.02189914502332573
P0039,20231206081850,axi,2,2,-1.052888366014105,0.021375092428832572
P0039,20231207081337,sag,,0,-0.977446326505295,0.0027294324006212796
P0039,20231207081337,cor,,0,-1.0150601513091337,-0.0011657353901284588
P0039,20231207081337,axi,1,0,-1.0640796976539288,-0.03035205109495223
P0039,20231207081337,axi,1,1,-1.0586879382743755,0.022899441698696593
P0039,20231207081337,axi,1,2,-1.0565170261278107,0.03057147427805338
P0039,20231207081337,axi,2,0,-1.0631987467511395,-0.03171492878675042
P0039,20231207081337,axi,2,1,-1.0616278368159122,0.01878306476616159
P0039,20231207081337,axi,2,2,-1.067501529748731,0.027402761488494284
P0039,20231208095515,sag,,0,-0.9709465005303068,0.0016628917575887935
P0039,20231208095515,cor,,0,-1.0160661035881946,-0.0004999702535471995
P0039,20231208095515,axi,1,0,-1.0637981047038267,-0.033527294869052815
P0039,20231208095515,axi,1,1,-1.0303566153653625,-0.0015116754675301575
P0039,20231208095515,axi,1,2,-1.054396874035285,0.04035545232233728
P0039,20231208095515,axi,2,0,-1.0635005392926744,-0.036703965794038604
P0039,20231208095515,axi,2,1,-1.0328965735103486,-0.0018423321895755414
P0039,20231208095515,axi,2,2,-1.0570768613702783,0.025721628846613567
P0039,20231212081746,sag,,0,-0.982403022442078,0.003873064869898319
P0039,20231212081746,cor,,0,-1.0167828163979626,-0.0011888862248488445
P0039,20231212081746,axi,1,0,-1.066728867162531,-0.03035518454480199
P0039,20231212081746,axi,1,1,-1.0375539800415878,0.005477786008674201
P0039,20231212081746,axi,1,2,-1.0600702705647893,0.025988621120524254
P0039,20231212081746,axi,2,0,-1.0657323211625518,-0.03174622442838014
P0039,20231212081746,axi,2,1,-1.0463346148979782,0.005211057341308693
P0039,20231212081746,axi,2,2,-1.0675576915776277,0.029772017571959672
P0039,20231213074331,sag,,0,-0.9711583969725972,-0.0037567456417215844
P0039,20231213074331,cor,,0,-1.0167080124946615,-0.005004495187970234
P0039,20231213074331,axi,1,0,-1.0675878058427137,-0.029851851206024516
P0039,20231213074331,axi,1,1,-1.0624094915549591,0.01121546253254813
P0039,20231213074331,axi,1,2,-1.0702306845060767,0.02114292229357443
P0039,20231213074331,axi,2,0,-1.0660171004613774,-0.030332494990544898
P0039,20231213074331,axi,2,1,-1.054296219545836,-0.003379112425048788
P0039,20231213074331,axi,2,2,-1.0698923967076144,0.03746875706701557
P0039,20231214090304,sag,,0,-0.9730604022215666,-0.003885311645154939
P0039,20231214090304,cor,,0,-1.0165811085329,-0.007175214679885383
P0039,20231214090304,axi,1,0,-1.0575845391474077,-0.03456123271932633
P0039,20231214090304,axi,1,1,-1.052159559478573,0.015527924777034371
P0039,20231214090304,axi,1,2,-1.0705225695596363,0.03964614400066961
P0039,20231214090304,axi,2,0,-1.0665809999719906,-0.03271246209643275
P0039,20231214090304,axi,2,1,-1.0522440785064924,0.017223387228830742
P0039,20231214090304,axi,2,2,-1.0633021774123075,0.030254271832599072
P0039,20231215080515,sag,,0,-0.9750023794250308,-0.0012996641961279497
P0039,20231215080515,cor,,0,-1.0190569558713825,-0.00020211812802594167
P0039,20231215080515,axi,1,0,-1.064529901314272,-0.03838400516046499
P0039,20231215080515,axi,1,1,-1.0632962366841736,0.018491031796890028
P0039,20231215080515,axi,1,2,-1.0631697116730645,0.021319473678584215
P0039,20231215080515,axi,2,0,-1.0741794246442267,-0.025622154049643922
P0039,20231215080515,axi,2,1,-1.0654763195587076,0.01649199993970962
P0039,20231215080515,axi,2,2,-1.0602728752259158,0.021145786624578167
P0039,20231218093330,sag,,0,-0.963148622051498,-0.014727912863252306
P0039,20231218093330,cor,,0,-1.0096677277344412,-0.0027518081603335742
P0039,20231218093330,axi,1,0,-1.067012329002959,-0.03148472715762743
P0039,20231218093330,axi,1,1,-1.0383401700254826,0.008672905792033392
P0039,20231218093330,axi,1,2,-1.0511915814932469,0.03737817877554935
P0039,20231218093330,axi,2,0,-1.067012329002959,-0.03148472715762743
P0039,20231218093330,axi,2,1,-1.0411135548227513,0.006092188956117978
P0039,20231218093330,axi,2,2,-1.0478122458186239,0.04899134287462925
P0039,20231219075843,sag,,0,-0.9753464403579711,-0.01019010689391199
P0039,20231219075843,cor,,0,-1.009335148468176,0.0023110023081794988
P0039,20231219075843,axi,1,0,-1.0650084525511678,-0.03723761008964411
P0039,20231219075843,axi,1,1,-1.0495514800899506,0.010011133970231081
P0039,20231219075843,axi,1,2,-1.0661676544946361,0.04043912501020393
P0039,20231219075843,axi,2,0,-1.0634371802077993,-0.03531551093019541
P0039,20231219075843,axi,2,1,-1.0497049504594929,0.015723454444234078
P0039,20231219075843,axi,2,2,-1.0561019216458047,0.03203727963009384
P0039,20231221091802,sag,,0,-0.9747188863006109,0.004889078388885887
P0039,20231221091802,cor,,0,-1.022969933075107,0.0006357866306243506
P0039,20231221091802,axi,1,0,-1.0761200414605057,-0.032709933895877244
P0039,20231221091802,axi,1,1,-1.054667581364522,0.016416109121044364
P0039,20231221091802,axi,1,2,-1.0589985984149968,0.02307547547724717
P0039,20231221091802,axi,2,0,-1.0726730324579403,-0.0313808194774822
P0039,20231221091802,axi,2,1,-1.0578866540739627,0.013419944460620187
P0039,20231221091802,axi,2,2,-1.0577470469352401,0.024295252767464276
P0039,20231222084532,sag,,0,-0.9807061589229797,0.0018982726461234216
P0039,20231222084532,cor,,0,-1.0183061329914604,-0.002430895541026431
P0039,20231222084532,axi,1,0,-1.0637820620831417,-0.03347380136434652
P0039,20231222084532,axi,1,1,-1.0654763195587076,0.01649199993970962
P0039,20231222084532,axi,1,2,-1.0651471981145317,0.032919129248682656
P0039,20231222084532,axi,2,0,-1.0657323211625518,-0.03174622442838014
P0039,20231222084532,axi,2,1,-1.0654763195587076,0.01649199993970962
P0039,20231222084532,axi,2,2,-1.063501452753227,0.03342557691079961
P0039,20231229094441,sag,,0,-0.9739660029906434,0.0029097346539617673
P0039,20231229094441,cor,,0,-1.0187540942123936,-0.003048382218535508
P0039,20231229094441,axi,1,0,-1.0657323211625518,-0.03174622442838014
P0039,20231229094441,axi,1,1,-1.0541026209872997,0.011565062917801912
P0039,20231229094441,axi,1,2,-1.0667894224039438,0.03434268871128871
P0039,20231229094441,axi,2,0,-1.0628480273302223,-0.029775160651511423
P0039,20231229094441,axi,2,1,-1.0600455022172697,0.011410539634291245
P0039,20231229094441,axi,2,2,-1.0625942978092162,0.030179104561153164
P0039,20240102074747,sag,,0,-0.9653157720279093,-0.002250484895917282
P0039,20240102074747,cor,,0,-0.9996150203900789,0.009697390392407801
P0039,20240102074747,axi,1,0,-1.051994863474275,-0.04584511449729628
P0039,20240102074747,axi,1,1,-1.0436291861942237,0.001171601980326703
P0039,20240102074747,axi,1,2,-1.0479516961388675,0.0349287530576394
P0039,20240102074747,axi,2,0,-1.048921311438061,-0.0485148248482769
P0039,20240102074747,axi,2,1,-1.0428905006692621,0.0005129715355425141
P0039,20240102074747,axi,2,2,-1.0569022216730581,0.0330456747995416
P0039,20240108075637,sag,,0,-0.9730428890265004,-0.006143438366585485
P0039,20240108075637,cor,,0,-1.0194746395307503,-0.005741523418609389
P0039,20240108075637,axi,1,0,-1.0491417059121166,-0.031140636618986445
P0039,20240108075637,axi,1,1,-1.0426390061785036,0.005666881479022799
P0039,20240108075637,axi,1,2,-1.0503722615590427,0.030968620884480644
P0039,20240108075637,axi,2,0,-1.0493681344613333,-0.029313150767668522
P0039,20240108075637,axi,2,1,-1.0396559716709664,0.011523364945878002
P0039,20240108075637,axi,2,2,-1.0467507363666393,0.040538252399122385
P0039,20240109082835,sag,,0,-0.9692592411743917,-0.0034934852710000394
P0039,20240109082835,cor,,0,-1.0221079659109333,0.00842956913391428
P0039,20240109082835,axi,1,0,-1.0695189934912586,-0.02504784463458523
P0039,20240109082835,axi,1,1,-1.0654763195587076,0.01649199993970962
P0039,20240109082835,axi,1,2,-1.0655827856273243,0.017663163097150422
P0039,20240109082835,axi,2,0,-1.0687937088109536,-0.02570846641223412
P0039,20240109082835,axi,2,1,-1.0654763195587076,0.01649199993970962
P0039,20240109082835,axi,2,2,-1.0749219072339915,0.029643025541818045
P0039,20240110090505,sag,,0,-0.9718569926728647,-0.0026658633754315306
P0039,20240110090505,cor,,0,-1.0258093876214736,0.006216986157049187
P0039,20240110090505,axi,1,0,-1.0676947921313602,-0.029324514098383006
P0039,20240110090505,axi,1,1,-1.0633623025313421,0.018656360317261613
P0039,20240110090505,axi,1,2,-1.0668808531398895,0.018365634805513398
P0039,20240110090505,axi,2,0,-1.0772562500036225,-0.03907644670221151
P0039,20240110090505,axi,2,1,-1.0633173445323978,0.0203550540597322
P0039,20240110090505,axi,2,2,-1.0690781684355464,0.022131147011115477
P0039,20240111081441,sag,,0,-0.9720726384673785,0.0034637436511221614
P0039,20240111081441,cor,,0,-1.0223439402721546,0.00042995201260626753
P0039,20240111081441,axi,1,0,-1.061912867066461,-0.027427187717557297
P0039,20240111081441,axi,1,1,-1.0613228737681737,0.016524206547385966
P0039,20240111081441,axi,1,2,-1.0617432478902613,0.011944414835748884
P0039,20240111081441,axi,2,0,-1.0659677376987902,-0.041067246994575715
P0039,20240111081441,axi,2,1,-1.0634283665211492,0.014364001749171098
P0039,20240111081441,axi,2,2,-1.0634897544694166,0.026860630414644635
P0039,20240112081130,sag,,0,-0.9774718224807202,-0.0001948548216415824
P0039,20240112081130,cor,,0,-1.0195605986626834,-0.0013929142240467242
P0039,20240112081130,axi,1,0,-1.0580319537027947,-0.03119230785783199
P0039,20240112081130,axi,1,1,-1.053556906398668,0.020801193974326393
P0039,20240112081130,axi,1,2,-1.0614590898555831,0.03542731853498106
P0039,20240112081130,axi,2,0,-1.0629855355400348,-0.03269426456123303
P0039,20240112081130,axi,2,1,-1.0602100746343093,0.02189914502332573
P0039,20240112081130,axi,2,2,-1.063501452753227,0.03342557691079961
P0039,20240116122813,sag,,0,-0.979157233622819,-0.005151636960808635
P0039,20240116122813,cor,,0,-1.0160661035881946,-0.0004999702535471995
P0039,20240116122813,axi,1,0,-1.06339553593545,-0.03535567161000862
P0039,20240116122813,axi,1,1,-1.0423172009765376,0.00564681508768242
P0039,20240116122813,axi,1,2,-1.063501452753227,0.03342557691079961
P0039,20240116122813,axi,2,0,-1.069646202574925,-0.036812335023763174
P0039,20240116122813,axi,2,1,-1.044193925816774,0.002038214539267804
P0039,20240116122813,axi,2,2,-1.0618828453983724,0.017501926680095026
P0039,20240122075953,sag,,0,-0.9767820711439468,-0.001741531221047879
P0039,20240122075953,cor,,0,-1.0118491577807995,-0.012164341939608213
P0039,20240122075953,axi,1,0,-1.060630648724377,-0.026412793677499408
P0039,20240122075953,axi,1,1,-1.061349776892589,0.014394629744677478
P0039,20240122075953,axi,1,2,-1.0629993803691107,0.031683034055495204
P0039,20240122075953,axi,2,0,-1.0657323211625518,-0.03174622442838014
P0039,20240122075953,axi,2,1,-1.059246930290619,0.018969963335956963
P0039,20240122075953,axi,2,2,-1.0655107624101003,0.025070037254288816
P0039,20240123093932,sag,,0,-0.9762320990669311,-0.00014673861969506652
P0039,20240123093932,cor,,0,-1.0240021296814394,0.008152290499271877
P0039,20240123093932,axi,1,0,-1.0628833318350517,-0.029899021275030545
P0039,20240123093932,axi,1,1,-1.0542856775439238,0.022194212266963345
P0039,20240123093932,axi,1,2,-1.064717580997698,0.032132371110370955
P0039,20240123093932,axi,2,0,-1.0692269797150757,-0.030797170904365095
P0039,20240123093932,axi,2,1,-1.0465340031902932,0.014392900730344597
P0039,20240123093932,axi,2,2,-1.0695197980811373,0.02596251619360517
P0039,20240125081132,sag,,0,-0.9694343835805561,-0.0033677758264578916
P0039,20240125081132,cor,,0,-1.018020020837062,-0.0060497130521345865
P0039,20240125081132,axi,1,0,-1.0647262215043927,-0.030484481571238647
P0039,20240125081132,axi,1,1,-1.055903318202561,0.008449340761189285
P0039,20240125081132,axi,1,2,-1.0660711467071142,0.02227678719053989
P0039,20240125081132,axi,2,0,-1.060383788885435,-0.026684323742603433
P0039,20240125081132,axi,2,1,-1.0613980136438093,0.01268099043342568
P0039,20240125081132,axi,2,2,-1.058510925474675,0.02961903138975755
P0039,20240126080726,sag,,0,-0.977022633837289,-0.002888236501136548
P0039,20240126080726,cor,,0,-1.0191581769252556,-0.007092779249875725
P0039,20240126080726,axi,1,0,-1.0663930771399854,-0.03708300194439945
P0039,20240126080726,axi,1,1,-1.0541026209872997,0.011565062917801912
P0039,20240126080726,axi,1,2,-1.0647083148365817,0.03224616307881211
P0039,20240126080726,axi,2,0,-1.0576190576469728,-0.03679369904088185
P0039,20240126080726,axi,2,1,-1.0555206729449924,0.010725464585247986
P0039,20240126080726,axi,2,2,-1.063501452753227,0.03342557691079961
P0039,20240129074340,sag,,0,-0.9708648595307523,-0.0017109460764296869
P0039,20240129074340,cor,,0,-1.015291056901135,0.000479945749297897
P0039,20240129074340,axi,1,0,-1.0665253111083415,-0.029991653642167868
P0039,20240129074340,axi,1,1,-1.0357450961312555,0.009106769027967665
P0039,20240129074340,axi,1,2,-1.0659572247644042,0.035899871316658116
P0039,20240129074340,axi,2,0,-1.0666010208419747,-0.03184013601760928
P0039,20240129074340,axi,2,1,-1.0457994640726236,0.003227220691116037
P0039,20240129074340,axi,2,2,-1.0756153128557115,0.026978574979079586
P0039,20240130082431,sag,,0,-0.9720912446284667,0.001353244240704276
P0039,20240130082431,cor,,0,-1.0190335115494884,-0.006139852901280895
P0039,20240130082431,axi,1,0,-1.070203220444875,-0.029718923091903215
P0039,20240130082431,axi,1,1,-1.055651224121791,-0.003477236526387765
P0039,20240130082431,axi,1,2,-1.0713908876186282,0.038417843348180714
P0039,20240130082431,axi,2,0,-1.064919606069047,-0.024511740652079395
P0039,20240130082431,axi,2,1,-1.0538466194132579,-0.0048547849756542735
P0039,20240130082431,axi,2,2,-1.0698923967076144,0.03746875706701557
P0039,20240131094822,sag,,0,-0.9768973493122909,-0.007367051176111625
P0039,20240131094822,cor,,0,-1.022544465470391,0.006869225116968008
P0039,20240131094822,axi,1,0,-1.0608637221577788,-0.04068532971731764
P0039,20240131094822,axi,1,1,-1.037979987248126,-0.0009586634553210641
P0039,20240131094822,axi,1,2,-1.0495932038583822,0.030433628461742177
P0039,20240131094822,axi,2,0,-1.0651593851601007,-0.045142997173599486
P0039,20240131094822,axi,2,1,-1.0416690420054289,0.003733776921035381
P0039,20240131094822,axi,2,2,-1.0478110891124963,0.03478771280139285
P0039,20240201080215,sag,,0,-0.9741964138416291,-0.008575007557763123
P0039,20240201080215,cor,,0,-1.0231919545328312,0.0017350328413825618
P0039,20240201080215,axi,1,0,-1.0529396506119082,-0.03187329430149316
P0039,20240201080215,axi,1,1,-1.05634903626815,0.009231978104040127
P0039,20240201080215,axi,1,2,-1.060824217015676,0.03593711615156453
P0039,20240201080215,axi,2,0,-1.0516397528538288,-0.028790525959378643
P0039,20240201080215,axi,2,1,-1.0537597617379473,0.003144780299621385
P0039,20240201080215,axi,2,2,-1.0594512128457652,0.03724921923912532
P0039,20240202093220,sag,,0,-0.9658562311996824,0.0017080362515871084
P0039,20240202093220,cor,,0,-1.0211725936190592,-0.0029621798501643787
P0039,20240202093220,axi,1,0,-1.063726166069509,-0.03471170308899388
P0039,20240202093220,axi,1,1,-1.0634283665211492,0.014364001749171098
P0039,20240202093220,axi,1,2,-1.0562158292811497,0.018066228867776726
P0039,20240202093220,axi,2,0,-1.066253467134587,-0.029331321460397727
P0039,20240202093220,axi,2,1,-1.0649813761826408,0.014876117055275893
P0039,20240202093220,axi,2,2,-1.0698917717322542,0.015583429693429417
P0039,20240207083415,sag,,0,-0.9722147653819286,-0.011605260748130251
P0039,20240207083415,cor,,0,-1.026845252329041,0.002889569833749118
P0039,20240207083415,axi,1,0,-1.0681211935327448,-0.04297355787146097
P0039,20240207083415,axi,1,1,-1.0536515254113639,0.017567862629559193
P0039,20240207083415,axi,1,2,-1.0722391009927992,0.02649635274940794
P0039,20240207083415,axi,2,0,-1.0604898033210084,-0.025486892647492834
P0039,20240207083415,axi,2,1,-1.0586879382743755,0.022899441698696593
P0039,20240207083415,axi,2,2,-1.0712241967247214,0.02567321913556333
